address,city,state,Zip,Latitude,Longitude
6132 HABITAT DR,BOULDER,Colorado,80301,40.060342,-105.210792
951 5TH ST,BOULDER,Colorado,80302,40.005203,-105.289615
5742 TABLE TOP CT,BOULDER,Colorado,80301,40.075905,-105.194501
1410 ITHACA DR,BOULDER,Colorado,80305,39.974924,-105.256296
8240 CREEK HOLLOW RD,BOULDER,Colorado,80301,40.034747,-105.161399
7132 OLD POST RD,BOULDER,Colorado,80301,40.057805,-105.186812
4137 AUTUMN CT,BOULDER,Colorado,80304,40.04998,-105.26067
1166 MONROE DR,BOULDER,Colorado,80303,40.007057,-105.2412
1223 LINDEN AVE,BOULDER,Colorado,80304,40.041521,-105.281807
730 39TH ST,BOULDER,Colorado,80303,40.001185,-105.244382
7316 EMPIRE DR,BOULDER,Colorado,80303,39.976298,-105.182306
5521 IDYLWILD TRL,BOULDER,Colorado,80301,40.074626,-105.193701
1290 FAIRFIELD DR,BOULDER,Colorado,80305,39.976453,-105.253577
4890 MEREDITH WAY,BOULDER,Colorado,80303,40.013962,-105.233878
955 BROADWAY,BOULDER,Colorado,80302,40.004454,-105.270538
2968 EAGLE WAY,BOULDER,Colorado,80301,40.03091,-105.255326
5295 TENINO AVE,BOULDER,Colorado,80303,39.99672,-105.228224
7122 CEDARWOOD CIR,BOULDER,Colorado,80301,40.066137,-105.18668
251 PEARL ST,BOULDER,Colorado,80302,40.015437,-105.29319
7682 34TH CT,BOULDER,Colorado,80302,40.114308,-105.275886
3375 CHISHOLM TRL,BOULDER,Colorado,80301,40.036026,-105.252722
5040 INGERSOLL PL,BOULDER,Colorado,80303,40.010688,-105.231807
3108 EASTWOOD CT,BOULDER,Colorado,80304,40.031199,-105.260994
845 MORGAN DR,BOULDER,Colorado,80303,40.00423,-105.237523
2665 28TH ST,BOULDER,Colorado,80301,40.027308,-105.258638
2676 HAWTHORNE PL,BOULDER,Colorado,80304,40.0342,-105.261553
2050 23RD ST,BOULDER,Colorado,80302,40.021402,-105.265524
34885 BOULDER CANYON DR,BOULDER,Colorado,80302,40.004627,-105.380158
900 QUINCE AVE,BOULDER,Colorado,80304,40.0477,-105.28565
1130 QUINCE AVE,BOULDER,Colorado,80304,40.047408,-105.283315
3631 ELDORADO SPRINGS DR,BOULDER,Colorado,80303,39.937435,-105.266871
859 ROXWOOD LN,BOULDER,Colorado,80303,40.002747,-105.225843
1522 CHAMBERS DR,BOULDER,Colorado,80305,39.973,-105.240235
8443 MIDDLE FORK RD,BOULDER,Colorado,80302,40.126297,-105.289261
1036 GRANDVIEW AVE,BOULDER,Colorado,80302,40.011279,-105.27907
2635 MAPLETON AVE LOT 28,BOULDER,Colorado,80304,40.026086,-105.261821
2023 GOSS ST,BOULDER,Colorado,80302,40.016558,-105.268475
1395 BEAR MOUNTAIN DR,BOULDER,Colorado,80305,39.975994,-105.265155
815 37TH ST,BOULDER,Colorado,80303,40.002375,-105.246781
1490 ROCKMONT CIR,BOULDER,Colorado,80305,39.973599,-105.266257
3485 CRIPPLE CREEK SQ,BOULDER,Colorado,80305,39.966899,-105.251929
209 ANEMONE DR,BOULDER,Colorado,80302,40.027617,-105.3192
4861 KINGS RIDGE BLVD,BOULDER,Colorado,80301,40.033405,-105.24007
4415 HASTINGS DR,BOULDER,Colorado,80305,39.9761,-105.244317
4737 10TH ST,BOULDER,Colorado,80304,40.061051,-105.285265
4747 CARTER TRL,BOULDER,Colorado,80301,40.060863,-105.191991
734 UTICA AVE,BOULDER,Colorado,80304,40.051958,-105.287499
2690 WINDING TRAIL DR,BOULDER,Colorado,80304,40.041818,-105.261109
445 MAJESTIC VIEW DR,BOULDER,Colorado,80303,39.978855,-105.168717
3498 IRIS CT,BOULDER,Colorado,80304,40.038098,-105.275001
4835 MOORHEAD AVE,BOULDER,Colorado,80305,39.987813,-105.238031
2270 SPRUCE ST,BOULDER,Colorado,80302,40.021553,-105.266118
4223 PEACH WAY,BOULDER,Colorado,80301,40.051555,-105.249418
4269 26TH ST,BOULDER,Colorado,80304,40.052527,-105.263984
1365 ROSEWOOD AVE,BOULDER,Colorado,80304,40.057129,-105.280399
1466 GREENBRIAR BLVD,BOULDER,Colorado,80305,39.972767,-105.240347
4803 W MOORHEAD CIR,BOULDER,Colorado,80305,39.979607,-105.236751
5617 SLICK ROCK CT,BOULDER,Colorado,80301,40.07524,-105.195781
800 S 68TH ST,BOULDER,Colorado,80303,39.970894,-105.191115
1810 ALPINE AVE,BOULDER,Colorado,80304,40.025364,-105.273811
5064 BUCKINGHAM RD,BOULDER,Colorado,80301,40.066219,-105.1792
701 ARAPAHOE AVE,BOULDER,Colorado,80302,40.013401,-105.28543
1500 UPLAND AVE,BOULDER,Colorado,80304,40.052301,-105.27844
3880 CLOVERLEAF DR,BOULDER,Colorado,80304,40.042692,-105.276921
900 7TH ST,BOULDER,Colorado,80302,40.003953,-105.286497
3609 PAONIA ST,BOULDER,Colorado,80301,40.04069,-105.25354
3770 IRIS AVE,BOULDER,Colorado,80301,40.036031,-105.24646
1000 ORANGE PL,BOULDER,Colorado,80304,40.043918,-105.284454
4423 DRIFTWOOD PL,BOULDER,Colorado,80301,40.055697,-105.20271
760 W MOORHEAD CIR,BOULDER,Colorado,80305,39.982591,-105.237552
57 ACORN LN,BOULDER,Colorado,80304,40.036811,-105.300013
1327 PINE ST,BOULDER,Colorado,80302,40.02051,-105.278744
303 HOLLYBERRY LN,BOULDER,Colorado,80305,39.989004,-105.272286
4745 OSAGE DR,BOULDER,Colorado,80303,39.990702,-105.234812
901 POPLAR PL,BOULDER,Colorado,80304,40.046595,-105.285578
1560 KENDALL DR,BOULDER,Colorado,80305,39.972404,-105.258848
1301 S FOOTHILLS HWY,BOULDER,Colorado,80305,39.960993,-105.241618
2290 BLUEBELL AVE,BOULDER,Colorado,80302,39.996904,-105.262518
7319 YUCCA CT,BOULDER,Colorado,80301,40.058343,-105.18242
1385 WHITE HAWK RANCH DR,BOULDER,Colorado,80303,40.010597,-105.14355
2260 SPRUCE ST,BOULDER,Colorado,80302,40.021527,-105.266245
4500 19TH ST LOT 181,BOULDER,Colorado,80304,40.055675,-105.275504
5505 VALMONT RD LOT 43,BOULDER,Colorado,80301,40.034299,-105.223092
3420 BERKLEY AVE,BOULDER,Colorado,80305,39.993248,-105.253045
2003 BLUFF ST,BOULDER,Colorado,80304,40.024217,-105.270894
4778 18TH ST,BOULDER,Colorado,80304,40.061251,-105.276531
4654 WHITE ROCK CIR,BOULDER,Colorado,80301,40.058465,-105.215634
3474 16TH CIR,BOULDER,Colorado,80304,40.037451,-105.276745
7184 CEDARWOOD CIR,BOULDER,Colorado,80301,40.066519,-105.186155
1837 22ND ST,BOULDER,Colorado,80302,40.018606,-105.266468
162 KITTREDGE WEST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4264 REDWOOD PL,BOULDER,Colorado,80301,40.048624,-105.254716
7698 FAIRVIEW RD,BOULDER,Colorado,80303,39.992625,-105.172873
8443 THUNDERHEAD DR,BOULDER,Colorado,80302,40.126092,-105.291357
2890 KALMIA AVE,BOULDER,Colorado,80301,40.038642,-105.256311
7257 SPRING CT,BOULDER,Colorado,80303,39.974325,-105.18334
3675 N 75TH ST,BOULDER,Colorado,80301,40.042622,-105.178527
40428 BOULDER CANYON DR,BOULDER,Colorado,80302,40.011799,-105.301699
3150 BROADWAY,BOULDER,Colorado,80304,40.031715,-105.280233
1332 COUNTY RD 83,BOULDER,Colorado,80302,40.068391,-105.364734
4643 CHESTNUT LN,BOULDER,Colorado,80301,40.058713,-105.208856
6213 RESERVE DR,BOULDER,Colorado,80303,40.010333,-105.208652
1160 DREXEL ST,BOULDER,Colorado,80305,39.977979,-105.251788
601 KALMIA AVE,BOULDER,Colorado,80304,40.039606,-105.288489
7764 DURHAM CIR,BOULDER,Colorado,80301,40.064556,-105.172103
2134 S WALNUT ST,BOULDER,Colorado,80302,40.019289,-105.26695
6708 BASELINE RD,BOULDER,Colorado,80303,39.999736,-105.196687
1704 18TH ST,BOULDER,Colorado,80302,40.016395,-105.271416
1552 BRADLEY DR,BOULDER,Colorado,80305,39.971931,-105.238381
2027 PINE ST,BOULDER,Colorado,80302,40.022499,-105.269746
1041 YALE CIR,BOULDER,Colorado,80305,39.979199,-105.251959
751 CHERRY AVE,BOULDER,Colorado,80304,40.055682,-105.286959
9223 CHEYENNE ARAPAHO HALL,BOULDER,Colorado,80301,40.049468,-105.201421
7223 MARSHALL DR,BOULDER,Colorado,80303,39.96417,-105.183913
636 WALDEN CIR,BOULDER,Colorado,80305,39.984368,-105.235735
3057 KINGS RIDGE BLVD,BOULDER,Colorado,80301,40.029408,-105.24041
1177 BEAR MOUNTAIN DR,BOULDER,Colorado,80305,39.978696,-105.262098
855 BROADWAY,BOULDER,Colorado,80302,40.0028,-105.266838
1065 TERRACE CIR S,BOULDER,Colorado,80302,40.066746,-105.283684
4230 BEAR CREEK APTS A,BOULDER,Colorado,80403,39.77106,-105.267719
261 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
3175 5TH ST,BOULDER,Colorado,80304,40.032435,-105.290662
608 PEARL ST,BOULDER,Colorado,80302,40.016141,-105.287411
2420 JUNIPER AVE,BOULDER,Colorado,80304,40.037156,-105.26536
2903 BROADWAY,BOULDER,Colorado,80304,40.028164,-105.282337
7695 WATONGA WAY,BOULDER,Colorado,80303,39.998606,-105.172827
933 KALMIA AVE,BOULDER,Colorado,80304,40.039631,-105.285362
1576 HAWTHORN AVE,BOULDER,Colorado,80304,40.034249,-105.277433
7080 CARTER TRL,BOULDER,Colorado,80301,40.055276,-105.188422
7900 VALMONT RD,BOULDER,Colorado,80301,40.030939,-105.164381
4990 MEREDITH WAY,BOULDER,Colorado,80303,40.013308,-105.232691
563 ARAPAHOE AVE,BOULDER,Colorado,80302,40.013407,-105.287796
3160 FOLSOM ST,BOULDER,Colorado,80304,40.032394,-105.262859
4154 NEVIS ST,BOULDER,Colorado,80301,40.050184,-105.252908
604 MARINE ST,BOULDER,Colorado,80302,40.011381,-105.287016
2580 KENWOOD DR,BOULDER,Colorado,80305,39.988475,-105.260312
630 QUINCE CIR,BOULDER,Colorado,80304,40.047346,-105.288731
3725 CAYMAN PL,BOULDER,Colorado,80301,40.050803,-105.249985
1575 ZAMIA AVE,BOULDER,Colorado,80304,40.061256,-105.27754
2672 WINDING TRAIL DR,BOULDER,Colorado,80304,40.042703,-105.261099
304 S CEDAR BROOK RD,BOULDER,Colorado,80304,40.03933,-105.301081
3075 BROADWAY,BOULDER,Colorado,80304,40.030632,-105.282373
760 MOUNTAIN MEADOWS RD,BOULDER,Colorado,80302,40.025942,-105.377692
2730 ILIFF ST,BOULDER,Colorado,80305,39.970447,-105.258044
765 30TH ST,BOULDER,Colorado,80303,40.001608,-105.25341
3562 SMUGGLER WAY,BOULDER,Colorado,80305,39.965517,-105.250921
4231 BEAR CREEK APTS A,BOULDER,Colorado,80403,39.774301,-105.270211
8684 THUNDERHEAD DR,BOULDER,Colorado,80302,40.129189,-105.292339
562 WILD HORSE CIR,BOULDER,Colorado,80304,40.053411,-105.320108
475 QUAIL CIR,BOULDER,Colorado,80304,40.047522,-105.290797
4510 LAGUNA PL,BOULDER,Colorado,80303,39.998248,-105.238283
1557 48TH ST,BOULDER,Colorado,80303,40.013665,-105.23548
2115 5TH ST,BOULDER,Colorado,80302,40.017689,-105.290053
900 BASELINE RD,BOULDER,Colorado,80302,39.998739,-105.282705
96 BENTHAVEN PL,BOULDER,Colorado,80305,39.974369,-105.263111
1000 LEFTHAND CANYON DR,BOULDER,Colorado,80302,40.126542,-105.304494
5337 GUNBARREL CENTER CT,BOULDER,Colorado,80026,40.071564,-105.200045
60 PIMA CT,BOULDER,Colorado,80303,39.988026,-105.234868
3695 MADISON AVE,BOULDER,Colorado,80303,40.005426,-105.24625
5000 BUTTE ST LOT 62,BOULDER,Colorado,80301,40.033979,-105.236179
4981 10TH ST,BOULDER,Colorado,80304,40.065276,-105.285102
3150 5TH ST,BOULDER,Colorado,80304,40.032025,-105.289979
818 MARINE ST,BOULDER,Colorado,80302,40.011642,-105.283606
3130 BROADWAY,BOULDER,Colorado,80304,40.031831,-105.281158
807 KITTREDGE CENTRAL HALL,BOULDER,Colorado,80017,39.702001,-104.799147
2941 LORRAINE CT,BOULDER,Colorado,80304,40.028857,-105.267591
1440 PINE ST,BOULDER,Colorado,80302,40.02038,-105.276997
5329 DEER CREEK CT,BOULDER,Colorado,80301,40.071648,-105.186742
1850 ORCHARD AVE,BOULDER,Colorado,80304,40.045833,-105.273783
1010 ADAMS CIR,BOULDER,Colorado,80303,40.004885,-105.25497
3051 REDSTONE LN,BOULDER,Colorado,80305,39.9667,-105.255563
4676 FORDHAM CIR,BOULDER,Colorado,80301,40.059572,-105.169677
565 JACK PINE CT,BOULDER,Colorado,80304,40.037875,-105.289115
2395 VASSAR DR,BOULDER,Colorado,80305,39.985462,-105.26222
3035 HEIDELBERG DR,BOULDER,Colorado,80305,39.972076,-105.256094
1670 ORCHARD AVE,BOULDER,Colorado,80304,40.045764,-105.276181
3322 34TH ST,BOULDER,Colorado,80301,40.035057,-105.248176
167 CRISMAN,BOULDER,Colorado,80302,40.039416,-105.359654
2830 JAY RD,BOULDER,Colorado,80301,40.050439,-105.258381
3570 CATALPA WAY,BOULDER,Colorado,80304,40.039525,-105.273381
2405 JASPER CT,BOULDER,Colorado,80304,40.038182,-105.265378
811 CRESCENT DR,BOULDER,Colorado,80303,40.001984,-105.230665
2834 BROADWAY,BOULDER,Colorado,80304,40.02756,-105.281872
3575 28TH ST,BOULDER,Colorado,80301,40.039646,-105.258929
2750 JUILLIARD ST,BOULDER,Colorado,80305,39.969723,-105.257216
1486 LODGE CT,BOULDER,Colorado,80303,40.012445,-105.225899
3692 CHASE CT,BOULDER,Colorado,80305,39.99247,-105.247548
7095 RUSTIC TRL,BOULDER,Colorado,80301,40.058721,-105.188031
2750 STEPHENS RD,BOULDER,Colorado,80305,39.981427,-105.259646
1921 TYLER RD,BOULDER,Colorado,80304,40.026371,-105.271671
497 PEARL ST,BOULDER,Colorado,80302,40.016239,-105.289496
680 IRIS AVE,BOULDER,Colorado,80304,40.035738,-105.287926
3311 4TH ST,BOULDER,Colorado,80304,40.03568,-105.291953
625 MAPLETON AVE,BOULDER,Colorado,80304,40.020911,-105.28788
975 ROXWOOD LN,BOULDER,Colorado,80303,40.004862,-105.225853
7495 EGGLESTON DR,BOULDER,Colorado,80303,39.992537,-105.178044
1110 LINCOLN PL,BOULDER,Colorado,80302,40.007624,-105.280796
750 S 41ST ST,BOULDER,Colorado,80305,39.982658,-105.246115
6861 FRYING PAN RD,BOULDER,Colorado,80301,40.068563,-105.19374
745 39TH ST,BOULDER,Colorado,80303,40.001185,-105.244937
800 LARAMIE BLVD,BOULDER,Colorado,80304,40.066466,-105.285792
4755 GREYLOCK ST,BOULDER,Colorado,80301,40.061135,-105.167934
470 UTICA AVE,BOULDER,Colorado,80304,40.052368,-105.291007
936 15TH ST,BOULDER,Colorado,80302,40.00446,-105.27341
830 S LASHLEY LN,BOULDER,Colorado,80305,39.981812,-105.245896
207 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1539 48TH ST,BOULDER,Colorado,80303,40.013355,-105.235063
1412 OLD TALE RD,BOULDER,Colorado,80303,40.011655,-105.214954
3525 BROADWAY,BOULDER,Colorado,80304,40.038089,-105.282596
2305 HILLSDALE WAY,BOULDER,Colorado,80305,39.982291,-105.264292
3110 29TH ST,BOULDER,Colorado,80301,40.031507,-105.256076
1250 ALBION RD,BOULDER,Colorado,80305,39.976398,-105.248907
744 UNIVERSITY AVE,BOULDER,Colorado,80302,40.010133,-105.284537
4665 MACKY WAY,BOULDER,Colorado,80305,39.976268,-105.238746
1055 30TH ST,BOULDER,Colorado,80303,40.00579,-105.25343
2855 SHADOW CREEK DR,BOULDER,Colorado,80303,40.010881,-105.257416
167 BUCKINGHAM HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4930 MEREDITH WAY,BOULDER,Colorado,80303,40.014144,-105.232619
4709 HARWICH ST,BOULDER,Colorado,80301,40.060288,-105.166121
4266 REDWOOD CT,BOULDER,Colorado,80301,40.049424,-105.254722
1170 MONROE DR,BOULDER,Colorado,80303,40.007116,-105.241372
1927 GOSS ST,BOULDER,Colorado,80302,40.016549,-105.269628
8222 KINCROSS DR,BOULDER,Colorado,80301,40.058453,-105.161403
1490 PERIWINKLE DR,BOULDER,Colorado,80304,40.046838,-105.279598
5838 S ORCHARD CREEK CIR,BOULDER,Colorado,80301,40.055156,-105.218141
870 34TH ST,BOULDER,Colorado,80303,40.003344,-105.249101
2975 13TH ST,BOULDER,Colorado,80304,40.029603,-105.280552
4000 GREENBRIAR BLVD,BOULDER,Colorado,80305,39.970212,-105.246655
1525 ROCKMONT CIR,BOULDER,Colorado,80305,39.973537,-105.267517
1373 LINDEN DR,BOULDER,Colorado,80304,40.045948,-105.303066
1075 MONROE DR,BOULDER,Colorado,80303,40.006808,-105.243031
3745 CANFIELD ST,BOULDER,Colorado,80301,40.042256,-105.242097
740 S 41ST ST,BOULDER,Colorado,80305,39.982838,-105.246116
5505 VALMONT RD LOT 288,BOULDER,Colorado,80301,40.034299,-105.223092
859 PINE ST - GOLD HILL,BOULDER,Colorado,80302,40.063608,-105.412362
7332 MEADOW CT,BOULDER,Colorado,80301,40.055371,-105.182305
4691 16TH ST,BOULDER,Colorado,80304,40.059977,-105.277823
3749 CANFIELD ST,BOULDER,Colorado,80301,40.04267,-105.242338
245 MANHATTAN DR,BOULDER,Colorado,80303,39.991829,-105.229312
1315 NORWOOD AVE,BOULDER,Colorado,80304,40.043837,-105.28085
6996 SWEET WATER CT,BOULDER,Colorado,80301,40.056769,-105.189624
2098 23RD ST,BOULDER,Colorado,80302,40.021707,-105.265632
3405 EASTMAN AVE,BOULDER,Colorado,80305,39.989324,-105.253102
2227 BLUFF ST,BOULDER,Colorado,80304,40.024915,-105.26757
4909 ELDORADO SPRINGS DR,BOULDER,Colorado,80303,39.950971,-105.239195
59 BENTHAVEN PL,BOULDER,Colorado,80305,39.974252,-105.262009
2734 JUNIPER AVE,BOULDER,Colorado,80304,40.037111,-105.261723
1825 CANYON BLVD,BOULDER,Colorado,80302,40.01756,-105.270865
4298 SUMAC CT,BOULDER,Colorado,80301,40.050257,-105.253918
1515 ELDER AVE,BOULDER,Colorado,80304,40.030287,-105.275795
1709 MARIPOSA AVE,BOULDER,Colorado,80302,39.998468,-105.27084
2235 GOSS CIR E,BOULDER,Colorado,80302,40.016405,-105.265844
832 FOX HILL CT,BOULDER,Colorado,80303,40.002566,-105.193779
859 20TH ST,BOULDER,Colorado,80302,40.002979,-105.268087
9233 BAKER HALL,BOULDER,Colorado,80301,40.049468,-105.201421
23 BENTHAVEN PL,BOULDER,Colorado,80305,39.973392,-105.261471
3176 REDSTONE RD,BOULDER,Colorado,80305,39.96564,-105.254267
4299 SUMAC CT,BOULDER,Colorado,80301,40.050682,-105.253918
4234 STEARNS EAST HALL,BOULDER,Colorado,80303,40.007445,-105.200644
3131 REDSTONE LN,BOULDER,Colorado,80305,39.967213,-105.254805
550 S 44TH ST,BOULDER,Colorado,80305,39.984899,-105.243331
1351 RED ASH LN,BOULDER,Colorado,80303,39.963239,-105.190026
6191 BASELINE RD,BOULDER,Colorado,80303,40.004123,-105.208074
4444 MAST RD,BOULDER,Colorado,80301,40.055289,-105.201426
1860 HAWTHORN AVE,BOULDER,Colorado,80304,40.034926,-105.273454
2635 MAPLETON AVE LOT 43,BOULDER,Colorado,80304,40.026086,-105.261821
5049 HOLMES PL,BOULDER,Colorado,80303,40.010349,-105.231803
4884 BRANDON CREEK DR,BOULDER,Colorado,80301,40.063771,-105.19483
2155 WALNUT ST,BOULDER,Colorado,80302,40.019827,-105.267137
3989 CAMPO CT,BOULDER,Colorado,80301,40.0473,-105.251622
5000 BUTTE ST LOT 131,BOULDER,Colorado,80301,40.033979,-105.236179
7378 AUGUSTA DR,BOULDER,Colorado,80301,40.069373,-105.182021
602 PINE ST,BOULDER,Colorado,80302,40.018241,-105.288277
3039 EDISON CT,BOULDER,Colorado,80301,40.029754,-105.242671
3540 DARTMOUTH AVE,BOULDER,Colorado,80305,39.989612,-105.251894
7114 CEDARWOOD CIR,BOULDER,Colorado,80301,40.066081,-105.186147
3895 SPRING VALLEY RD,BOULDER,Colorado,80304,40.04699,-105.29532
3114 BELL DR,BOULDER,Colorado,80301,40.03155,-105.242834
5955 BASELINE RD,BOULDER,Colorado,80303,40.000505,-105.213847
5511 DARLEY SOUTH HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4952 SUNDANCE SQ,BOULDER,Colorado,80301,40.064251,-105.178942
530 PINE ST,BOULDER,Colorado,80302,40.018277,-105.289674
421 4 MILE CANYON DR,BOULDER,Colorado,80105,39.613031,-104.041809
1845 UPLAND AVE,BOULDER,Colorado,80304,40.053355,-105.274188
490 QUAIL CIR,BOULDER,Colorado,80304,40.047039,-105.290718
1596 BRADLEY DR,BOULDER,Colorado,80305,39.971613,-105.238002
4955 TWIN LAKES RD,BOULDER,Colorado,80301,40.064808,-105.196736
4645 HUEY CIR,BOULDER,Colorado,80305,39.978078,-105.241062
5000 BUTTE ST LOT 178,BOULDER,Colorado,80301,40.033979,-105.236179
1031 TERRACE CIR S,BOULDER,Colorado,80302,40.066895,-105.284015
2567 VINE PL,BOULDER,Colorado,80304,40.053468,-105.263745
3355 APACHE RD,BOULDER,Colorado,80310,39.996714,-105.249802
1946 WALNUT ST,BOULDER,Colorado,80302,40.01862,-105.269234
1006 WAGONWHEEL GAP RD,BOULDER,Colorado,80302,40.061307,-105.31782
170 WILLARD HALL,BOULDER,Colorado,80301,40.049468,-105.201421
912 15TH ST,BOULDER,Colorado,80302,40.004058,-105.273407
710 WILLOWBROOK RD,BOULDER,Colorado,80302,40.000637,-105.288266
780 W MOORHEAD CIR,BOULDER,Colorado,80305,39.98214,-105.237247
5112 IDYLWILD TRL,BOULDER,Colorado,80301,40.067604,-105.193518
1552 OAK AVE,BOULDER,Colorado,80304,40.044692,-105.276902
870 37TH ST,BOULDER,Colorado,80303,40.003349,-105.246238
2765 28TH ST,BOULDER,Colorado,80301,40.02651,-105.258537
708 MOHAWK DR,BOULDER,Colorado,80303,40.001334,-105.234672
3200 AIRPORT RD,BOULDER,Colorado,80301,40.033775,-105.23163
9711 DARLEY SOUTH HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1632 4TH ST,BOULDER,Colorado,80302,40.01216,-105.29128
7088 OLDE STAGE RD,BOULDER,Colorado,80302,40.103259,-105.3017
2537 MAPLETON AVE,BOULDER,Colorado,80304,40.024868,-105.262758
4290 PLUM CT,BOULDER,Colorado,80301,40.05238,-105.253454
726 MOHAWK DR,BOULDER,Colorado,80303,40.002347,-105.236368
761 17TH ST,BOULDER,Colorado,80302,40.001176,-105.271749
350 LARAMIE BLVD,BOULDER,Colorado,80304,40.066165,-105.289537
5440 BASELINE RD,BOULDER,Colorado,80303,39.999748,-105.226556
2805 OLSON DR,BOULDER,Colorado,80303,40.012985,-105.257066
235 FOX DR,BOULDER,Colorado,80303,39.993272,-105.244388
445 VALLEY VIEW DR,BOULDER,Colorado,80304,40.024905,-105.290278
234 ARAPAHOE AVE,BOULDER,Colorado,80302,40.012333,-105.294986
1364 N TEAL CT,BOULDER,Colorado,80303,40.010782,-105.210214
4485 COMANCHE DR,BOULDER,Colorado,80303,39.997259,-105.237634
4801 GIBBS AVE,BOULDER,Colorado,80301,40.033022,-105.241639
500 COUNTRY LN,BOULDER,Colorado,80303,39.99779,-105.177441
9045 SEWALL HALL,BOULDER,Colorado,80301,40.049468,-105.201421
595 4 MILE CANYON DR,BOULDER,Colorado,80105,39.615007,-104.043095
2534 PINE ST,BOULDER,Colorado,80302,40.02342,-105.262256
4605 LUDLOW ST,BOULDER,Colorado,80305,39.976612,-105.241114
2205 BLUFF ST,BOULDER,Colorado,80304,40.024842,-105.268148
1750 IRIS AVE,BOULDER,Colorado,80304,40.036141,-105.275512
1680 KALMIA AVE,BOULDER,Colorado,80304,40.039809,-105.275498
1843 WALNUT ST,BOULDER,Colorado,80302,40.018984,-105.270852
4696 LONGVIEW LN,BOULDER,Colorado,80301,40.049358,-105.245023
948 DEER TRAIL RD,BOULDER,Colorado,80302,40.081457,-105.347776
4100 MONROE DR,BOULDER,Colorado,80303,40.005245,-105.242803
1472 SUMAC AVE,BOULDER,Colorado,80304,40.050602,-105.27959
406 PUMA WALK,BOULDER,Colorado,80302,40.042018,-105.376219
7741 OCONNOR RD,BOULDER,Colorado,80303,39.988375,-105.171976
6368 SWALLOW LN,BOULDER,Colorado,80303,40.008993,-105.205075
1385 ALPINE AVE,BOULDER,Colorado,80304,40.025665,-105.278818
5995 MCSORLEY LN,BOULDER,Colorado,80303,40.009106,-105.214002
800 YALE RD,BOULDER,Colorado,80305,39.982402,-105.255602
5070 2ND ST,BOULDER,Colorado,80304,40.066367,-105.290347
2854 NEBRINA PL,BOULDER,Colorado,80301,40.043049,-105.256561
1940 KOHLER DR,BOULDER,Colorado,80305,39.986749,-105.268877
1040 11TH ST,BOULDER,Colorado,80302,40.006238,-105.278331
2955 COLLEGE AVE,BOULDER,Colorado,80303,40.007254,-105.255205
1355 CHAMBERS DR,BOULDER,Colorado,80305,39.975114,-105.237842
8922 TAHOE LN,BOULDER,Colorado,80301,40.018639,-105.144719
3510 ARTHUR CT,BOULDER,Colorado,80304,40.038583,-105.259797
780 COLLEGE AVE,BOULDER,Colorado,80302,40.007099,-105.28455
2642 SHERWOOD CIR,BOULDER,Colorado,80304,40.039202,-105.262227
1137 10TH ST,BOULDER,Colorado,80302,40.008036,-105.280294
2611 PINE ST,BOULDER,Colorado,80302,40.02424,-105.26133
555 THERESA DR,BOULDER,Colorado,80303,39.997223,-105.167563
175 BELLEVUE DR,BOULDER,Colorado,80302,39.995468,-105.277565
885 WILLOWBROOK RD,BOULDER,Colorado,80302,40.002638,-105.288601
455 LIPAN WAY,BOULDER,Colorado,80303,39.995047,-105.240595
3431 CRIPPLE CREEK SQ,BOULDER,Colorado,80305,39.96697,-105.252461
3150 REPPLIER ST,BOULDER,Colorado,80304,40.03266,-105.270951
4665 KIRKWOOD CT,BOULDER,Colorado,80301,40.059536,-105.161955
730 32ND ST,BOULDER,Colorado,80303,40.001001,-105.250944
